GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0003824	F	catalytic activity	359	1158	9638	37767	2.1e-05	0.0022	// AT2G37730 // AT1G29730 // AT2G24740 // AT1G18580 // AT5G04370 // AT3G46720 // AT5G43890 // AT1G54010 // AT1G11920 // AT3G45300 // AT3G44320 // AT1G31450 // AT1G19910 // AT4G24320 // AT4G28540 // AT3G63120 // AT5G38040 // AT2G26420 // AT4G23150 // AT1G22880 // AT5G07620 // AT3G32980 // AT3G15650 // AT1G23320 // AT2G36380 // AT4G16580 // AT3G07370 // AT1G30400 // AT5G25450 // AT5G24100 // AT1G11530 // AT5G67080 // AT5G60310 // AT1G13250 // AT3G28850 // AT2G01900 // AT4G38830 // AT4G14780 // AT3G07970 // AT4G13890 // AT2G42290 // AT3G14440 // AT3G09250 // AT5G42260 // AT2G28970 // AT1G16130 // AT4G25310 // AT3G44200 // AT3G57680 // AT3G42050 // AT1G60490 // AT1G78550 // AT2G18960 // AT2G21940 // AT3G19480 // AT1G06870 // AT3G17150 // AT5G24070 // AT5G36870 // AT1G01120 // AT5G19410 // AT3G62660 // AT4G15390 // AT2G24000 // AT4G23440 // AT4G28940 // AT1G64590 // AT5G02080 // AT5G26810 // AT2G13370 // AT3G11430 // AT4G01750 // AT5G47990 // AT5G09280 // AT5G38010 // AT1G73310 // AT1G68020 // AT2G43600 // AT3G44870 // AT5G13420 // AT2G39270 // AT5G05460 // AT1G79680 // AT1G74590 // AT3G01420 // AT2G37540 // AT1G77760 // AT1G35910 // AT1G30910 // AT4G15980 // AT3G44550 // AT3G61220 // AT5G60280 // AT3G61610 // AT4G30190 // AT2G23630 // AT1G05800 // AT4G33770 // AT2G17130 // AT4G14580 // AT3G09260 // AT1G04310 // AT5G42600 // AT4G19230 // AT1G70730 // AT5G19820 // AT1G61500 // AT3G27890 // AT1G15380 // AT5G61070 // AT3G50300 // AT2G32800 // AT1G16420 // AT5G20400 // AT5G53010 // AT3G63110 // AT2G45220 // AT4G21200 // AT1G80290 // AT1G02500 // AT3G61400 // AT1G18690 // AT2G44175 // AT5G48000 // AT2G19050 // AT2G19190 // AT5G23220 // AT5G38020 // AT3G51340 // AT1G62660 // AT3G32030 // AT5G28680 // AT2G26480 // AT5G60410 // AT3G45590 // AT1G30950 // AT3G46760 // AT2G01180 // AT2G19900 // AT5G60320 // AT3G13750 // AT5G20390 // AT1G71950 // AT1G51870 // AT3G23150 // AT4G29900 // AT5G63590 // AT1G59760 // AT4G37840 // AT1G32100 // AT5G05420 // AT5G13630 // AT5G20330 // AT5G41210 // AT1G68260 // AT1G19250 // AT3G42180 // AT2G35930 // AT1G60890 // AT4G28620 // AT4G02860 // AT2G25940 // AT5G54830 // AT3G45390 // AT5G08570 // AT5G20690 // AT3G49640 // AT5G51760 // AT1G22440 // AT3G56060 // AT1G23760 // AT1G30870 // AT5G65930 // AT1G09370 // AT3G29090 // AT2G23450 // AT4G12440 // AT2G18150 // AT5G23980 // AT1G12680 // AT5G09290 // AT1G79570 // AT5G66690 // AT5G07480 // AT3G60120 // AT1G50360 // AT4G21990 // AT1G03400 // AT2G30770 // AT2G23030 // AT5G10790 // AT5G24530 // AT4G27470 // AT1G11080 // AT5G03690 // AT1G75210 // AT3G11080 // AT4G37250 // AT1G02860 // AT1G62770 // AT2G23620 // AT1G78580 // AT2G30110 // AT5G38000 // AT5G51500 // AT5G38360 // AT3G09270 // AT2G46760 // AT3G44730 // AT1G26360 // AT1G52820 // AT2G32260 // AT1G60470 // AT1G15390 // AT4G30170 // AT1G09620 // AT1G61490 // AT5G61160 // AT4G31790 // AT2G36880 // AT2G37660 // AT4G29180 // AT3G14270 // AT4G11160 // AT5G06730 // AT1G05140 // AT5G25370 // AT1G34040 // AT2G30730 // AT1G69920 // AT5G55340 // AT4G15400 // AT5G64250 // AT5G47980 // AT1G77530 // AT4G19750 // AT1G70310 // AT1G30120 // AT5G35370 // AT3G60500 // AT2G26290 // AT5G63900 // AT1G03590 // AT2G29380 // AT5G54060 // AT1G64910 // AT4G35600 // AT5G01050 // AT3G04340 // AT1G56550 // AT1G04610 // AT2G18890 // AT5G16510 // AT3G50080 // AT2G47240 // AT5G47040 // AT1G11300 // AT3G19450 // AT4G29250 // AT4G15270 // AT2G46750 // AT1G12050 // AT1G18590 // AT5G03980 // AT5G51770 // AT1G55970 // AT3G29260 // AT1G22430 // AT1G54000 // AT3G53840 // AT3G11410 // AT4G01770 // AT4G11470 // AT4G38540 // AT3G43670 // AT1G05000 // AT3G45130 // AT3G44400 // AT4G19710 // AT5G67430 // AT1G13750 // AT4G15280 // AT3G46480 // AT5G44390 // AT2G28040 // AT1G13430 // AT3G24670 // AT3G28340 // AT1G05250 // AT2G18640 // AT1G35625 // AT2G43480 // AT4G08770 // AT2G20635 // AT2G01890 // AT3G19300 // AT1G02390 // AT1G17180 // AT4G05200 // AT2G25220 // AT3G47810 // AT5G63570 // AT2G07690 // AT3G25820 // AT2G36690 // AT4G37040 // AT1G12244 // AT3G61880 // AT5G51630 // AT5G37690 // AT5G53990 // AT2G19450 // AT2G29990 // AT1G29090 // AT2G31690 // AT5G34940 // AT2G15490 // AT3G44990 // AT1G19390 // AT5G37890 // AT5G60890 // AT5G59530 // AT5G49665 // AT5G66790 // AT1G02930 // AT5G53920 // AT4G23280 // AT2G19070 // AT5G55350 // AT4G37580 // AT2G38010 // AT1G74700 // AT5G51290 // AT3G60100 // AT3G13100 // AT2G43590 // AT5G37540 // AT5G21950 // AT5G48110 // AT1G24909 // AT3G29670 // AT1G62380 // AT5G04950 // AT3G51440 // AT1G03900 // AT2G38080 // AT5G22030 // AT4G37530 // AT5G20560 // AT3G04050 // AT5G17720 // AT1G17240 // AT4G04610 // AT1G47580 // AT3G59850 // AT1G51880 // AT4G35500 // AT2G42010 // AT1G78950 
GO:0003700	F	transcription factor activity	97	1158	2173	37767	0.00023	0.022	// AT3G10470 // AT3G09370 // AT3G44290 // AT5G15830 // AT5G52830 // AT4G04450 // AT4G23550 // AT5G64530 // AT4G25400 // AT2G28200 // AT2G40740 // AT4G17785 // AT4G23810 // AT1G04250 // AT3G06490 // AT1G24625 // AT3G11580 // AT5G41315 // AT5G44160 // AT2G32370 // AT4G13480 // AT5G13180 // AT2G37630 // AT5G43175 // AT1G61660 // AT1G53230 // AT3G60390 // AT5G07680 // AT2G32460 // AT3G51960 // AT3G21270 // AT2G21230 // AT5G22990 // AT5G26630 // AT2G39880 // AT2G47190 // AT1G25340 // AT4G01520 // AT3G07650 // AT4G22680 // AT5G03150 // AT4G38340 // AT1G57560 // AT5G61890 // AT4G28110 // AT2G22770 // AT2G33860 // AT2G24260 // AT1G74080 // AT1G75710 // AT2G14760 // AT4G32890 // AT3G02940 // AT1G30650 // AT1G34370 // AT5G06839 // AT5G17800 // AT5G60890 // AT3G18400 // AT2G46810 // AT5G26650 // AT1G74650 // AT1G29860 // AT1G20700 // AT1G68800 // AT1G66230 // AT4G39070 // AT5G25810 // AT2G22200 // AT1G56010 // AT5G64810 // AT1G27740 // AT2G25000 // AT5G52170 // AT2G42660 // AT1G74660 // AT2G38090 // AT4G37850 // AT1G17310 // AT3G19290 // AT4G17810 // AT1G32640 // AT2G45190 // AT5G67450 // AT4G28530 // AT4G35610 // AT1G20640 // AT5G11590 // AT4G08350 // AT1G66380 // AT5G16770 // AT1G62300 // AT1G02040 // AT5G06960 // AT1G62310 // AT5G15150 // AT2G46530 
GO:0005199	F	structural constituent of cell wall	7	1158	39	37767	0.00039	0.03	// AT3G54580 // AT5G06630 // AT4G08400 // AT4G08410 // AT1G23720 // AT2G43150 // AT1G76930 
GO:0020037	F	heme binding	11	1158	97	37767	0.00038	0.03	// AT2G43480 // AT5G24070 // AT1G05250 // AT2G18150 // AT1G30870 // AT3G32980 // AT4G08770 // AT4G30170 // AT4G37530 // AT5G06730 // AT5G53560 
GO:0008194	F	UDP-glycosyltransferase activity	17	1158	219	37767	0.00077	0.054	// AT5G66690 // AT3G28340 // AT3G46720 // AT2G15490 // AT5G36870 // AT2G26480 // AT4G15280 // AT1G78580 // AT5G38040 // AT1G18580 // AT1G56550 // AT5G38010 // AT4G01770 // AT3G62660 // AT1G68020 // AT4G01750 // AT1G13250 
GO:0016747	F	transferase activity, transferring acyl groups other than amino-acyl groups	20	1158	290	37767	0.0011	0.065	// AT5G67430 // AT4G15400 // AT4G29250 // AT2G19450 // AT2G19070 // AT5G47980 // AT2G44175 // AT1G01120 // AT4G37580 // AT5G55350 // AT3G29670 // AT1G02390 // AT5G61070 // AT5G63900 // AT3G50300 // AT5G55340 // AT1G55970 // AT4G15390 // AT1G47580 // AT3G11430 
GO:0016491	F	oxidoreductase activity	67	1158	1463	37767	0.0012	0.065	// AT2G46760 // AT1G04610 // AT3G56060 // AT5G64250 // AT3G46480 // AT5G20400 // AT3G61220 // AT1G03400 // AT1G22430 // AT5G25450 // AT5G24070 // AT5G54830 // AT2G36690 // AT5G24530 // AT4G19710 // AT3G19450 // AT5G01050 // AT5G23980 // AT3G49640 // AT1G78550 // AT1G62380 // AT1G22440 // AT4G08770 // AT5G43890 // AT2G17130 // AT3G43670 // AT4G21200 // AT5G63590 // AT1G30870 // AT3G19480 // AT4G30170 // AT1G30120 // AT1G19250 // AT1G32100 // AT3G45300 // AT4G37530 // AT3G61400 // AT1G52820 // AT3G44550 // AT3G28850 // AT4G38540 // AT2G46750 // AT2G38080 // AT2G18150 // AT5G48000 // AT5G44390 // AT3G29260 // AT1G05250 // AT3G61880 // AT4G19230 // AT3G01420 // AT2G37540 // AT4G04610 // AT2G43480 // AT1G77760 // AT5G38000 // AT2G29990 // AT5G06730 // AT3G27890 // AT5G47990 // AT5G07480 // AT1G64590 // AT3G32980 // AT3G14440 // AT4G25310 // AT4G21990 // AT2G19900 
GO:0030528	F	transcription regulator activity	102	1158	2417	37767	0.001	0.065	// AT3G10470 // AT3G09370 // AT5G15830 // AT5G52830 // AT4G04450 // AT4G23550 // AT5G64530 // AT4G25400 // AT2G28200 // AT2G40740 // AT4G17785 // AT4G23810 // AT1G04250 // AT3G06490 // AT1G24625 // AT3G11580 // AT5G41315 // AT5G44160 // AT2G32370 // AT4G13480 // AT5G13180 // AT2G37630 // AT5G43175 // AT1G61660 // AT1G53230 // AT3G60390 // AT5G07680 // AT2G32460 // AT3G51960 // AT3G21270 // AT2G21230 // AT5G22990 // AT5G26630 // AT2G39880 // AT2G47190 // AT1G25340 // AT4G01520 // AT3G07650 // AT4G22680 // AT5G03150 // AT4G38340 // AT1G57560 // AT5G61890 // AT4G28110 // AT2G22770 // AT2G33860 // AT2G24260 // AT1G74080 // AT1G75710 // AT2G14760 // AT4G32890 // AT3G02940 // AT1G30650 // AT1G34370 // AT5G06839 // AT5G06960 // AT5G17800 // AT5G60890 // AT3G18400 // AT2G46810 // AT5G26650 // AT1G74650 // AT3G44290 // AT1G20700 // AT1G68800 // AT1G66230 // AT4G39070 // AT5G25810 // AT2G22200 // AT1G56010 // AT5G64810 // AT1G27740 // AT2G25000 // AT5G52170 // AT2G42660 // AT1G74660 // AT2G38090 // AT4G37850 // AT1G17310 // AT3G19290 // AT4G17810 // AT1G32640 // AT2G45190 // AT5G67450 // AT4G28530 // AT4G35610 // AT1G44810 // AT1G20640 // AT5G11590 // AT4G08350 // AT1G66380 // AT5G16770 // AT1G62300 // AT1G02040 // AT1G29860 // AT2G17390 // AT5G26660 // AT4G28811 // AT4G28815 // AT1G62310 // AT5G15150 // AT2G46530 
GO:0004857	F	enzyme inhibitor activity	14	1158	173	37767	0.0015	0.079	// AT4G15980 // AT4G01575 // AT1G62770 // AT1G72060 // AT5G51500 // AT2G45220 // AT1G63280 // AT1G09370 // AT1G64020 // AT2G37435 // AT1G73325 // AT5G56260 // AT3G17150 // AT1G48020 
GO:0016746	F	transferase activity, transferring acyl groups	21	1158	324	37767	0.0017	0.081	// AT5G67430 // AT4G15400 // AT4G29250 // AT2G19450 // AT2G19070 // AT5G47980 // AT2G44175 // AT1G01120 // AT4G37580 // AT5G55350 // AT3G29670 // AT1G02390 // AT5G61070 // AT5G63900 // AT3G60100 // AT3G50300 // AT5G55340 // AT1G55970 // AT4G15390 // AT1G47580 // AT3G11430 
GO:0046906	F	tetrapyrrole binding	12	1158	136	37767	0.0016	0.081	// AT2G05070 // AT2G43480 // AT5G24070 // AT1G05250 // AT2G18150 // AT1G30870 // AT3G32980 // AT4G08770 // AT4G30170 // AT4G37530 // AT5G06730 // AT5G53560 
GO:0005488	F	binding	391	1158	11258	37767	0.0023	0.082	// AT3G10470 // AT3G45540 // AT1G29730 // AT5G55670 // AT4G23550 // AT5G64530 // AT3G04900 // AT4G37400 // AT5G07650 // AT3G08850 // AT1G72840 // AT4G12510 // AT5G37890 // AT2G02250 // AT3G56150 // AT1G42560 // AT3G06490 // AT3G26190 // AT3G11580 // AT4G28380 // AT5G13180 // AT4G04450 // AT3G14250 // AT5G07620 // AT3G32980 // AT5G54250 // AT2G07690 // AT4G02930 // AT1G17060 // AT1G47885 // AT2G30750 // AT2G44410 // AT1G69390 // AT5G45510 // AT5G24100 // AT5G22990 // AT1G55530 // AT5G44770 // AT2G23990 // AT3G18580 // AT3G07650 // AT2G13370 // AT4G38340 // AT2G33860 // AT1G74080 // AT1G75710 // AT1G64930 // AT2G42290 // AT3G09250 // AT2G17390 // AT1G67210 // AT2G28970 // AT5G55100 // AT3G46480 // AT3G56060 // AT2G31085 // AT5G53560 // AT5G48970 // AT1G78550 // AT4G16350 // AT2G18960 // AT1G37140 // AT2G46810 // AT3G44290 // AT3G19480 // AT3G25905 // AT1G68800 // AT1G63245 // AT5G24070 // AT5G11690 // AT5G48990 // AT4G10720 // AT1G56010 // AT3G45840 // AT4G23440 // AT2G02280 // AT5G13300 // AT1G64590 // AT3G43700 // AT3G47990 // AT5G11580 // AT3G24870 // AT4G12520 // AT3G42050 // AT2G17920 // AT1G32640 // AT2G39200 // AT4G28530 // AT5G52040 // AT5G58580 // AT2G43600 // AT1G66380 // AT2G39270 // AT3G46830 // AT2G37540 // AT5G06960 // AT1G11300 // AT1G30910 // AT5G20570 // AT3G43890 // AT3G61610 // AT4G25400 // AT1G13190 // AT2G23630 // AT3G32940 // AT2G28200 // AT4G33770 // AT1G77460 // AT4G27060 // AT1G64940 // AT4G17785 // AT2G26695 // AT1G04310 // AT4G02100 // AT1G04250 // AT4G06526 // AT1G24625 // AT5G15830 // AT4G19230 // AT1G70730 // AT3G20090 // AT4G37410 // AT3G46730 // AT1G61500 // AT5G43175 // AT1G61660 // AT2G26820 // AT4G25880 // AT2G32800 // AT4G24690 // AT5G53010 // AT4G05040 // AT5G07680 // AT1G11740 // AT1G55430 // AT5G26630 // AT5G02590 // AT1G25340 // AT2G15580 // AT5G58130 // AT3G04140 // AT4G04404 // AT5G58680 // AT5G48000 // AT5G61890 // AT4G28110 // AT3G32030 // AT5G28680 // AT5G47990 // AT5G60410 // AT2G15760 // AT1G30950 // AT5G60890 // AT1G71950 // AT1G51870 // AT3G23150 // AT2G25160 // AT4G29900 // AT2G24300 // AT1G27750 // AT1G74650 // AT1G59760 // AT1G20700 // AT4G37840 // AT5G05420 // AT1G66230 // AT4G39070 // AT3G26490 // AT2G22200 // AT3G29260 // AT1G63480 // AT1G60890 // AT3G04720 // AT3G05220 // AT3G19290 // AT1G51560 // AT2G45190 // AT5G67450 // AT1G67650 // AT5G37780 // AT5G08570 // AT5G20690 // AT3G49640 // AT4G26580 // AT3G43670 // AT2G41060 // AT2G34000 // AT1G30870 // AT5G11590 // AT5G65930 // AT4G12100 // AT3G43470 // AT1G58025 // AT5G45090 // AT2G18150 // AT1G02040 // AT5G07550 // AT5G01520 // AT3G53290 // AT1G62020 // AT2G23350 // AT3G09370 // AT5G47100 // AT5G52830 // AT2G30770 // AT4G27470 // AT4G06634 // AT1G29020 // AT3G11080 // AT4G37250 // AT3G16460 // AT1G67110 // AT5G53430 // AT5G41315 // AT4G13480 // AT3G21260 // AT1G58190 // AT5G18260 // AT2G25000 // AT3G26210 // AT2G46760 // AT1G53230 // AT1G04360 // AT4G03440 // AT2G32460 // AT2G04500 // AT5G20390 // AT3G16810 // AT1G09620 // AT4G01520 // AT4G30170 // AT5G03150 // AT1G61490 // AT2G37660 // AT3G56230 // AT1G34540 // AT4G28365 // AT2G05070 // AT3G14270 // AT2G24180 // AT3G13460 // AT4G11160 // AT4G32890 // AT5G06730 // AT1G05140 // AT1G34040 // AT5G10610 // AT2G30730 // AT3G59120 // AT1G29100 // AT5G17800 // AT3G12920 // AT3G18400 // AT4G19750 // AT5G26650 // AT5G35370 // AT3G60500 // AT1G71800 // AT5G50810 // AT5G63900 // AT1G75130 // AT5G45400 // AT1G27740 // AT2G42660 // AT3G51325 // AT1G74660 // AT4G09130 // AT2G38090 // AT4G37850 // AT1G17310 // AT2G18890 // AT5G25090 // AT5G47040 // AT1G62970 // AT4G15380 // AT4G08350 // AT1G75560 // AT1G62300 // AT4G26560 // AT2G46750 // AT5G51770 // AT3G25500 // AT1G18200 // AT1G22430 // AT1G22440 // AT3G53840 // AT3G11410 // AT3G57680 // AT1G72340 // AT4G11470 // AT1G01780 // AT5G44160 // AT5G25530 // AT1G53190 // AT2G32370 // AT2G37630 // AT4G02190 // AT3G44400 // AT1G13750 // AT2G40740 // AT5G52670 // AT3G14320 // AT3G18280 // AT5G44390 // AT5G43040 // AT4G23810 // AT1G29860 // AT5G45440 // AT1G65180 // AT1G05250 // AT4G32670 // AT5G46360 // AT1G35625 // AT2G43480 // AT4G08770 // AT4G22140 // AT2G20635 // AT3G60390 // AT3G24070 // AT2G37820 // AT3G51960 // AT3G21270 // AT2G21230 // AT2G25220 // AT2G39880 // AT2G47190 // AT4G22680 // AT4G15330 // AT1G12244 // AT3G61880 // AT2G22770 // AT3G46710 // AT5G51630 // AT2G24260 // AT5G45210 // AT2G14760 // AT5G22355 // AT4G27640 // AT5G52140 // AT3G02940 // AT1G30650 // AT2G36930 // AT3G26932 // AT1G34370 // AT2G13900 // AT5G06839 // AT2G37120 // AT1G66040 // AT3G46760 // AT1G71400 // AT2G21940 // AT5G49665 // AT5G25810 // AT4G27940 // AT1G30473 // AT1G02840 // AT1G68030 // AT5G64810 // AT5G06905 // AT5G38000 // AT2G39900 // AT5G52170 // AT4G37340 // AT5G13430 // AT1G57560 // AT2G43590 // AT4G17810 // AT1G17145 // AT1G55060 // AT5G60180 // AT2G27940 // AT5G46650 // AT4G35610 // AT5G48110 // AT2G37410 // AT5G45080 // AT1G35610 // AT1G20640 // AT4G14640 // AT1G48620 // AT5G16770 // AT4G37530 // AT5G20560 // AT3G04050 // AT1G17240 // AT5G25140 // AT4G35500 // AT1G62310 // AT5G04390 // AT5G15150 // AT2G46530 
GO:0005506	F	iron ion binding	13	1158	161	37767	0.0022	0.082	// AT2G43480 // AT5G24070 // AT1G78550 // AT3G46480 // AT1G05250 // AT2G18150 // AT1G30870 // AT3G32980 // AT4G08770 // AT4G30170 // AT4G37530 // AT5G06730 // AT5G53560 
GO:0016757	F	transferase activity, transferring glycosyl groups	30	1158	544	37767	0.0023	0.082	// AT2G37730 // AT2G15490 // AT3G44990 // AT5G16510 // AT4G15280 // AT1G18580 // AT5G38010 // AT1G68020 // AT3G46720 // AT1G60470 // AT4G15270 // AT5G59530 // AT1G80290 // AT1G13250 // AT4G12440 // AT5G36870 // AT1G78580 // AT5G38040 // AT3G62660 // AT5G54060 // AT5G66690 // AT5G53990 // AT1G64910 // AT3G42180 // AT2G26480 // AT1G18690 // AT3G28340 // AT4G01770 // AT1G56550 // AT4G01750 
GO:0005215	F	transporter activity	66	1158	1477	37767	0.0022	0.082	// AT3G42050 // AT2G24720 // AT5G45380 // AT5G24030 // AT1G72140 // AT5G44110 // AT1G30400 // AT1G05300 // AT1G02010 // AT5G25450 // AT5G13550 // AT5G53010 // AT4G30190 // AT1G77380 // AT5G26250 // AT5G38030 // AT3G21260 // AT1G67640 // AT5G62680 // AT2G37410 // AT4G29900 // AT1G80310 // AT2G18960 // AT4G33020 // AT2G40420 // AT1G03900 // AT1G72125 // AT4G39030 // AT1G73700 // AT1G20840 // AT4G08620 // AT1G48370 // AT5G11690 // AT1G25530 // AT4G10380 // AT5G50300 // AT2G35060 // AT3G45720 // AT5G50810 // AT1G54730 // AT4G19690 // AT5G57490 // AT5G19410 // AT5G11570 // AT5G57090 // AT1G71870 // AT5G46360 // AT2G04100 // AT4G39180 // AT1G02260 // AT5G24380 // AT1G76430 // AT2G16970 // AT1G48640 // AT1G08920 // AT1G62020 // AT4G28620 // AT3G13100 // AT5G54250 // AT4G23700 // AT1G33100 // AT2G36380 // AT4G27640 // AT3G11430 // AT3G05160 // AT1G12110 
GO:0030246	F	carbohydrate binding	13	1158	162	37767	0.0023	0.082	// AT2G02250 // AT2G02280 // AT5G45090 // AT5G35370 // AT2G43600 // AT1G11300 // AT1G61490 // AT1G61500 // AT3G61610 // AT5G45080 // AT2G26820 // AT3G04720 // AT2G43590 
GO:0004866	F	endopeptidase inhibitor activity	6	1158	39	37767	0.0021	0.082	// AT4G01575 // AT1G72060 // AT1G63280 // AT1G64020 // AT2G37435 // AT1G73325 
GO:0015238	F	drug transmembrane transporter activity	8	1158	74	37767	0.0031	0.1	// AT5G38030 // AT4G39030 // AT2G04100 // AT1G30400 // AT1G71870 // AT1G33100 // AT2G16970 // AT1G73700 
GO:0022857	F	transmembrane transporter activity	52	1158	1128	37767	0.0035	0.11	// AT3G42050 // AT2G24720 // AT5G45380 // AT4G19690 // AT1G30400 // AT1G05300 // AT5G25450 // AT1G71870 // AT5G53010 // AT4G30190 // AT1G77380 // AT5G26250 // AT5G38030 // AT2G37410 // AT4G29900 // AT1G80310 // AT2G18960 // AT4G33020 // AT2G40420 // AT1G03900 // AT4G39030 // AT1G73700 // AT1G20840 // AT4G08620 // AT5G11690 // AT1G25530 // AT4G10380 // AT5G50300 // AT2G35060 // AT5G50810 // AT1G54730 // AT1G12110 // AT5G57490 // AT5G19410 // AT5G57090 // AT5G46360 // AT2G04100 // AT1G02260 // AT1G08920 // AT1G76430 // AT2G16970 // AT1G48640 // AT5G13550 // AT4G28620 // AT3G13100 // AT5G54250 // AT4G23700 // AT1G33100 // AT2G36380 // AT3G11430 // AT3G05160 // AT1G67640 
GO:0030414	F	peptidase inhibitor activity	6	1158	44	37767	0.0036	0.11	// AT4G01575 // AT1G72060 // AT1G63280 // AT1G64020 // AT2G37435 // AT1G73325 
GO:0022804	F	active transmembrane transporter activity	34	1158	664	37767	0.0038	0.11	// AT3G42050 // AT5G45380 // AT1G30400 // AT1G71870 // AT5G53010 // AT4G30190 // AT1G77380 // AT5G38030 // AT2G37410 // AT4G29900 // AT2G18960 // AT1G03900 // AT4G39030 // AT1G73700 // AT1G20840 // AT4G23700 // AT5G26250 // AT5G11690 // AT1G25530 // AT5G50810 // AT1G54730 // AT1G67640 // AT2G40420 // AT5G19410 // AT5G57090 // AT2G04100 // AT1G08920 // AT1G76430 // AT4G28620 // AT3G13100 // AT1G48640 // AT1G33100 // AT2G36380 // AT3G05160 
GO:0016765	F	transferase activity, transferring alkyl or aryl (other than methyl) groups	12	1158	158	37767	0.0051	0.15	// AT1G02930 // AT2G36880 // AT5G04950 // AT1G70310 // AT3G09270 // AT1G69920 // AT3G63110 // AT1G02500 // AT2G18640 // AT1G74590 // AT5G41210 // AT1G17180 
GO:0016684	F	oxidoreductase activity, acting on peroxide as acceptor	10	1158	127	37767	0.008	0.2	// AT2G43480 // AT5G24070 // AT1G05250 // AT2G18150 // AT1G30870 // AT3G32980 // AT4G08770 // AT4G30170 // AT5G06730 // AT4G37530 
GO:0008415	F	acyltransferase activity	15	1158	231	37767	0.0072	0.2	// AT5G67430 // AT2G19450 // AT2G19070 // AT5G47980 // AT2G44175 // AT1G01120 // AT4G37580 // AT5G55350 // AT1G02390 // AT5G61070 // AT5G63900 // AT5G55340 // AT1G55970 // AT1G47580 // AT3G11430 
GO:0016410	F	N-acyltransferase activity	7	1158	69	37767	0.0075	0.2	// AT5G67430 // AT2G19070 // AT2G44175 // AT4G37580 // AT5G61070 // AT5G63900 // AT1G55970 
GO:0003677	F	DNA binding	112	1158	2892	37767	0.0081	0.2	// AT3G10470 // AT3G09370 // AT5G15830 // AT5G52830 // AT4G04450 // AT4G23550 // AT5G64530 // AT4G25400 // AT2G28200 // AT2G40740 // AT5G13180 // AT4G17785 // AT4G23810 // AT2G13370 // AT1G04250 // AT3G06490 // AT1G24625 // AT3G11580 // AT5G41315 // AT5G44160 // AT2G32370 // AT4G13480 // AT1G25340 // AT4G22140 // AT2G37630 // AT5G43175 // AT1G61660 // AT4G22680 // AT1G53230 // AT3G60390 // AT5G07680 // AT2G32460 // AT3G51960 // AT3G21270 // AT2G21230 // AT5G22990 // AT5G26630 // AT2G39880 // AT2G47190 // AT3G18580 // AT4G01520 // AT3G07650 // AT2G07690 // AT5G03150 // AT4G38340 // AT1G57560 // AT5G61890 // AT4G28110 // AT2G22770 // AT2G33860 // AT2G24260 // AT1G74080 // AT1G75710 // AT5G60410 // AT3G09250 // AT2G14760 // AT4G32890 // AT1G12244 // AT3G02940 // AT1G30650 // AT1G34370 // AT5G06839 // AT2G37120 // AT5G17800 // AT5G60890 // AT3G18400 // AT2G46810 // AT5G26650 // AT1G74650 // AT3G44290 // AT1G20700 // AT1G68800 // AT1G66230 // AT4G39070 // AT5G25810 // AT2G22200 // AT5G63900 // AT1G56010 // AT5G64810 // AT5G45400 // AT1G27740 // AT1G63480 // AT2G25000 // AT5G52170 // AT2G42660 // AT3G24870 // AT1G74660 // AT2G38090 // AT4G37850 // AT1G17310 // AT3G19290 // AT4G17810 // AT1G32640 // AT2G45190 // AT5G67450 // AT4G28530 // AT4G35610 // AT1G20640 // AT5G11590 // AT1G48620 // AT4G08350 // AT1G66380 // AT5G16770 // AT1G58025 // AT1G62300 // AT1G02040 // AT1G29860 // AT5G06960 // AT1G62310 // AT5G15150 // AT2G46530 // AT5G53430 
GO:0004601	F	peroxidase activity	10	1158	127	37767	0.008	0.2	// AT2G43480 // AT5G24070 // AT1G05250 // AT2G18150 // AT1G30870 // AT3G32980 // AT4G08770 // AT4G30170 // AT5G06730 // AT4G37530 
GO:0016301	F	kinase activity	68	1158	1641	37767	0.0097	0.23	// AT3G23150 // AT2G28970 // AT3G19300 // AT2G18890 // AT4G11470 // AT5G60320 // AT1G11300 // AT1G19390 // AT1G29730 // AT3G44200 // AT5G60890 // AT2G30730 // AT5G60280 // AT5G51770 // AT2G26290 // AT3G45390 // AT1G51870 // AT4G19710 // AT5G08570 // AT5G20690 // AT4G05200 // AT1G60490 // AT2G25220 // AT5G24100 // AT5G07620 // AT4G23280 // AT4G33770 // AT1G16130 // AT4G14580 // AT2G21940 // AT3G11080 // AT4G37250 // AT5G67080 // AT2G39270 // AT1G17240 // AT1G04310 // AT5G60310 // AT2G23450 // AT3G04050 // AT5G35370 // AT1G61490 // AT4G38830 // AT5G28680 // AT1G79680 // AT4G14780 // AT1G12680 // AT3G63120 // AT4G28540 // AT1G79570 // AT4G29180 // AT2G19190 // AT2G26420 // AT4G37840 // AT3G14270 // AT1G51880 // AT5G51290 // AT1G61500 // AT5G66790 // AT4G35600 // AT4G35500 // AT1G60890 // AT2G42290 // AT4G23150 // AT3G53840 // AT2G20635 // AT3G46760 // AT2G32800 // AT2G23030 
GO:0004364	F	glutathione transferase activity	6	1158	57	37767	0.011	0.26	// AT3G09270 // AT5G41210 // AT1G69920 // AT1G74590 // AT1G02930 // AT1G17180 
