GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0004721	F	phosphoprotein phosphatase activity	5	1313	262	37767	0.95	1	// AT4G26720 // AT4G06599 // AT5G19280 // AT3G51470 // AT4G24730 
GO:0016462	F	pyrophosphatase activity	36	1313	832	37767	0.12	1	// AT1G20720 // AT1G10930 // AT5G17730 // AT1G06430 // AT3G44630 // AT4G25960 // AT5G51280 // AT1G18660 // AT4G18480 // AT1G12430 // AT3G55100 // AT5G58240 // AT4G04180 // AT1G54270 // AT1G06670 // AT1G16280 // AT1G05460 // AT3G10620 // AT5G08620 // AT5G04895 // AT5G16930 // AT2G47500 // AT3G28570 // AT5G14900 // AT1G51460 // AT4G35740 // AT4G01020 // AT3G03300 // AT1G53140 // AT5G07810 // AT1G63730 // AT2G42070 // AT1G54350 // AT4G30250 // AT3G02060 // AT1G67120 
GO:0016829	F	lyase activity	15	1313	430	37767	0.53	1	// AT1G61120 // AT2G41460 // AT4G29010 // AT2G47590 // AT5G04230 // AT3G48560 // AT5G09280 // AT4G28680 // AT5G66510 // AT3G25570 // AT1G70560 // AT5G10920 // AT5G03690 // AT3G54250 // AT3G17720 
GO:0015295	F	solute:hydrogen symporter activity	6	1313	126	37767	0.28	1	// AT3G05960 // AT5G26340 // AT2G18480 // AT5G59250 // AT2G22730 // AT3G03090 
GO:0015294	F	solute:cation symporter activity	6	1313	163	37767	0.5	1	// AT3G05960 // AT5G26340 // AT2G18480 // AT5G59250 // AT2G22730 // AT3G03090 
GO:0015291	F	secondary active transmembrane transporter activity	10	1313	345	37767	0.76	1	// AT5G49130 // AT3G05960 // AT5G26340 // AT2G18480 // AT5G58460 // AT3G51860 // AT5G59250 // AT1G74810 // AT2G22730 // AT3G03090 
GO:0015293	F	symporter activity	6	1313	164	37767	0.51	1	// AT3G05960 // AT5G26340 // AT2G18480 // AT5G59250 // AT2G22730 // AT3G03090 
GO:0060589	F	nucleoside-triphosphatase regulator activity	5	1313	99	37767	0.27	1	// AT3G55660 // AT1G36390 // AT5G19320 // AT3G12050 // AT4G32630 
GO:0003723	F	RNA binding	38	1313	1379	37767	0.94	1	// AT4G10070 // AT5G04600 // AT5G02250 // AT5G26880 // AT5G55670 // AT3G12680 // AT5G15390 // AT5G52040 // AT1G06380 // AT1G37140 // AT4G20520 // AT5G06520 // AT2G33435 // AT3G09650 // AT3G08010 // AT3G63490 // AT1G01080 // AT5G08620 // AT1G06340 // AT5G04895 // AT5G62300 // AT5G09560 // AT5G30510 // AT5G23800 // AT2G47310 // AT2G28350 // AT5G20320 // AT4G32175 // AT3G11964 // AT1G07360 // AT1G80650 // AT4G34730 // AT1G78260 // AT2G42710 // AT4G37930 // AT4G20920 // AT3G59980 // AT1G17640 
GO:0004871	F	signal transducer activity	11	1313	422	37767	0.86	1	// AT3G16360 // AT4G31920 // AT4G18020 // AT2G40670 // AT3G15470 // AT1G63730 // AT3G44630 // AT4G16900 // AT1G80080 // AT4G31820 // AT1G67710 
GO:0046914	F	transition metal ion binding	68	1313	1618	37767	0.07	1	// AT5G15480 // AT2G28840 // AT3G46480 // AT1G08290 // AT2G24480 // AT1G06430 // AT1G34510 // AT2G01050 // AT3G23130 // AT5G02750 // AT1G68180 // AT5G51280 // AT3G09320 // AT1G18660 // AT1G22950 // AT2G41835 // AT1G71695 // AT2G27630 // AT4G06634 // AT4G32640 // AT4G22250 // AT4G37890 // AT2G45270 // AT2G29660 // AT2G33500 // AT4G29650 // AT1G06040 // AT3G17460 // AT3G05250 // AT2G02620 // AT5G07040 // AT2G28540 // AT1G72310 // AT2G47700 // AT2G01940 // AT1G31490 // AT2G31050 // AT1G49920 // AT3G61460 // AT4G25240 // AT4G06479 // AT3G57670 // AT3G06330 // AT2G21420 // AT4G22140 // AT3G10080 // AT1G09060 // AT1G45063 // AT2G25640 // AT1G35625 // AT4G32670 // AT5G36240 // AT4G01020 // AT4G14940 // AT1G07360 // AT4G04260 // AT2G39900 // AT1G75340 // AT4G32630 // AT5G42200 // AT1G19230 // AT3G32980 // AT1G73950 // AT3G18773 // AT3G18590 // AT1G68480 // AT1G62370 // AT4G22285 
GO:0048037	F	cofactor binding	8	1313	246	37767	0.62	1	// AT1G31490 // AT5G07800 // AT1G19230 // AT1G70560 // AT5G11540 // AT5G15910 // AT1G11930 // AT3G17720 
GO:0015036	F	disulfide oxidoreductase activity	5	1313	60	37767	0.067	1	// AT1G19550 // AT1G32760 // AT3G02000 // AT2G20270 // AT3G11920 
GO:0044424	C	intracellular part	400	1313	9302	37767	1.4e-06	0.00023	// AT3G44480 // AT5G41520 // AT3G61850 // AT2G32440 // AT5G50010 // AT4G25890 // AT5G65590 // AT1G72210 // AT4G15510 // AT4G37750 // AT5G45775 // AT4G31820 // AT5G03880 // AT1G18060 // AT2G31290 // AT4G37650 // AT3G32980 // AT1G28160 // AT5G19510 // AT4G17910 // AT4G33690 // AT1G69940 // AT3G52155 // AT2G40120 // AT1G12730 // AT1G69120 // AT5G17430 // AT3G28857 // AT5G15160 // AT3G09650 // AT2G42590 // AT4G28680 // AT4G30930 // AT1G71820 // AT4G01020 // AT3G18140 // AT1G20990 // AT5G56710 // AT5G02250 // AT4G27620 // AT5G18560 // AT1G12250 // AT2G20100 // AT5G47700 // AT4G17740 // AT4G39590 // AT2G41460 // AT4G26720 // AT1G76110 // AT5G08390 // AT5G06130 // AT4G32980 // AT1G01080 // AT1G15820 // AT5G18410 // AT2G25640 // AT2G47980 // AT2G34980 // AT3G02000 // AT3G11940 // AT1G08660 // AT5G65760 // AT2G39470 // AT1G22450 // AT5G57390 // AT1G07820 // AT5G50940 // AT3G60600 // AT2G40690 // AT4G00870 // AT4G25270 // AT1G06430 // AT5G32440 // AT1G68180 // AT5G52040 // AT4G06599 // AT1G71260 // AT3G03070 // AT3G57920 // AT2G38680 // AT3G63490 // AT1G48830 // AT2G01940 // AT1G12980 // AT2G41510 // AT5G62300 // AT4G34290 // AT5G61850 // AT1G75340 // AT1G26630 // AT1G52380 // AT1G70560 // AT1G69690 // AT4G37930 // AT2G22500 // AT5G52830 // AT3G60620 // AT2G36400 // AT4G39960 // AT2G31040 // AT1G19100 // AT1G02270 // AT4G35100 // AT5G39750 // AT3G26050 // AT5G15530 // AT1G62360 // AT3G16360 // AT1G15700 // AT3G53890 // AT3G10440 // AT1G73450 // AT3G44330 // AT1G01370 // AT5G16130 // AT2G27775 // AT2G36305 // AT5G08720 // AT2G41040 // AT3G08840 // AT3G27920 // AT1G26850 // AT5G12110 // AT5G57290 // AT5G45160 // AT1G14810 // AT3G55650 // AT3G19550 // AT5G19910 // AT4G36260 // AT2G37020 // AT1G80050 // AT1G18170 // AT1G66345 // AT5G10920 // AT1G71810 // AT1G19850 // AT5G17550 // AT2G44070 // AT1G01020 // AT5G64970 // AT3G21055 // AT1G68480 // AT1G07470 // AT1G30950 // AT2G27720 // AT1G14030 // AT1G23260 // AT5G40040 // AT5G17770 // AT1G07700 // AT4G39920 // AT1G06380 // AT3G51860 // AT5G65400 // AT5G10510 // AT2G41600 // AT1G09157 // AT3G56950 // AT3G43840 // AT1G66230 // AT4G31985 // AT2G40200 // AT4G02780 // AT2G06200 // AT2G44910 // AT2G42070 // AT3G16140 // AT4G22570 // AT1G67120 // AT3G12050 // AT4G12620 // AT2G18470 // AT2G45190 // AT2G31170 // AT1G15360 // AT2G31670 // AT3G17820 // AT3G01090 // AT1G70600 // AT5G15390 // AT3G60350 // AT4G37740 // AT3G58390 // AT5G55290 // AT3G59540 // AT1G61120 // AT1G14345 // AT3G12370 // AT5G64150 // AT5G13480 // AT3G49010 // AT3G10370 // AT5G21160 // AT2G37620 // AT3G17910 // AT2G42310 // AT3G06930 // AT1G18040 // AT5G13410 // AT2G45200 // AT3G12780 // AT1G79930 // AT5G62640 // AT2G18550 // AT3G20540 // AT4G32640 // AT1G80720 // AT3G13782 // AT1G10830 // AT4G37925 // AT3G10570 // AT2G30695 // AT1G77810 // AT3G17170 // AT4G04180 // AT4G29390 // AT5G04990 // AT5G40070 // AT1G10610 // AT5G19620 // AT2G33845 // AT2G28605 // AT5G64990 // AT1G55860 // AT5G01310 // AT4G34670 // AT1G74240 // AT3G20640 // AT4G32551 // AT4G18480 // AT1G68350 // AT1G73590 // AT4G26330 // AT2G38960 // AT5G05630 // AT3G28500 // AT1G06040 // AT5G52640 // AT1G08000 // AT4G35950 // AT1G07640 // AT1G73360 // AT4G24550 // AT1G29195 // AT5G15910 // AT1G20570 // AT3G60000 // AT4G19900 // AT4G31920 // AT1G03130 // AT5G59250 // AT1G54350 // AT5G20320 // AT3G24810 // AT4G30825 // AT3G52030 // AT5G17560 // AT5G02120 // AT4G19865 // AT1G19800 // AT3G04550 // AT5G03830 // AT5G29000 // AT5G62260 // AT1G65320 // AT3G03090 // AT4G28190 // AT1G13930 // AT3G23780 // AT3G60260 // AT4G38440 // AT4G37820 // AT5G04895 // AT2G01250 // AT4G34730 // AT3G52910 // AT5G06160 // AT3G57110 // AT3G12560 // AT5G19320 // AT5G09600 // AT4G25370 // AT5G41220 // AT1G70760 // AT3G52590 // AT2G39670 // AT1G49975 // AT4G34020 // AT2G40280 // AT1G54270 // AT2G46540 // AT2G22780 // AT1G32760 // AT5G11060 // AT3G05345 // AT1G01250 // AT3G11964 // AT1G18600 // AT1G71695 // AT1G23180 // AT2G46680 // AT2G42710 // AT2G28810 // AT4G35460 // AT1G20720 // AT5G02040 // AT1G06820 // AT2G37630 // AT1G69040 // AT4G26840 // AT5G66510 // AT3G56640 // AT1G06730 // AT3G10405 // AT1G49750 // AT1G69780 // AT2G25130 // AT1G55480 // AT4G05590 // AT5G28500 // AT2G38950 // AT1G12890 // AT5G04600 // AT5G53290 // AT1G12330 // AT3G04840 // AT1G62740 // AT1G71930 // AT2G36250 // AT3G52300 // AT3G09640 // AT3G09850 // AT2G20270 // AT1G02090 // AT1G79040 // AT2G37890 // AT4G29100 // AT2G29960 // AT5G20720 // AT1G67740 // AT1G73470 // AT3G54610 // AT3G52230 // AT5G01840 // AT5G48960 // AT3G13882 // AT2G45150 // AT2G46800 // AT3G54290 // AT3G18485 // AT3G56140 // AT4G31910 // AT1G73177 // AT5G09570 // AT1G66730 // AT5G20080 // AT1G36390 // AT5G63110 // AT4G12650 // AT5G40870 // AT1G06670 // AT3G53020 // AT2G35550 // AT5G11750 // AT3G12680 // AT2G30910 // AT1G30230 // AT4G34530 // AT2G40670 // AT5G10870 // AT5G13430 // AT1G68800 // AT1G20140 // AT3G15610 // AT1G05900 // AT3G21580 // AT1G10310 // AT4G18350 // AT4G28430 // AT1G73950 // AT1G31490 // AT1G70570 // AT5G03850 // AT2G33880 // AT5G18580 // AT3G62250 // AT3G05290 // AT3G52530 // AT2G47500 // AT5G47750 // AT4G38970 // AT3G02060 // AT4G33145 // AT1G15280 // AT1G15510 // AT5G50160 // AT3G03110 // AT3G59980 // AT3G10620 
GO:0005622	C	intracellular	417	1313	9671	37767	5.5e-07	0.00023	// AT3G44480 // AT5G41520 // AT3G61850 // AT2G32440 // AT5G50010 // AT4G25890 // AT1G72660 // AT5G65590 // AT1G72210 // AT4G15510 // AT4G37750 // AT5G45775 // AT4G31820 // AT5G03880 // AT1G18060 // AT2G31290 // AT4G37650 // AT3G32980 // AT1G28160 // AT5G19510 // AT4G17910 // AT4G33690 // AT1G69940 // AT3G52155 // AT2G40120 // AT1G12730 // AT5G67240 // AT1G69120 // AT2G02620 // AT5G17430 // AT3G28857 // AT5G15160 // AT4G39520 // AT3G09650 // AT2G42590 // AT4G28680 // AT4G30930 // AT1G71820 // AT4G01020 // AT3G18140 // AT1G20990 // AT4G22285 // AT5G56710 // AT5G02250 // AT4G27620 // AT5G18560 // AT3G12460 // AT1G12250 // AT2G20100 // AT5G47700 // AT4G17740 // AT4G39590 // AT2G41460 // AT4G26720 // AT1G76110 // AT5G08390 // AT3G62560 // AT5G06130 // AT4G32980 // AT1G01080 // AT1G15820 // AT5G18410 // AT2G25640 // AT2G47980 // AT2G34980 // AT3G02000 // AT3G11940 // AT1G08660 // AT5G65760 // AT2G39470 // AT1G22450 // AT5G57390 // AT1G07820 // AT5G50940 // AT3G60600 // AT2G40690 // AT4G00870 // AT4G25270 // AT1G06430 // AT5G32440 // AT1G68180 // AT5G52040 // AT2G41835 // AT1G71260 // AT3G03070 // AT3G57920 // AT2G38680 // AT3G63490 // AT1G48830 // AT4G06599 // AT2G01940 // AT1G12980 // AT2G41510 // AT5G62300 // AT4G34290 // AT5G61850 // AT1G75340 // AT1G26630 // AT1G52380 // AT1G70560 // AT1G69690 // AT4G37930 // AT2G22500 // AT5G52830 // AT3G60620 // AT2G36400 // AT4G39960 // AT2G31040 // AT1G19100 // AT1G02270 // AT4G35100 // AT5G39750 // AT3G26050 // AT5G15530 // AT1G62360 // AT3G16360 // AT1G15700 // AT3G53890 // AT3G10440 // AT1G73450 // AT3G44330 // AT5G48890 // AT1G01370 // AT5G16130 // AT2G27775 // AT2G36305 // AT5G08720 // AT2G41040 // AT3G08840 // AT3G27920 // AT1G26850 // AT5G12110 // AT5G57290 // AT3G56140 // AT1G14810 // AT3G55650 // AT3G19550 // AT5G19910 // AT4G36260 // AT2G37020 // AT1G80050 // AT1G18170 // AT1G66345 // AT5G10920 // AT1G71810 // AT1G19850 // AT5G17550 // AT2G44070 // AT1G01020 // AT5G64970 // AT3G21055 // AT1G68480 // AT1G07470 // AT1G30950 // AT2G27720 // AT1G14030 // AT1G23260 // AT5G40040 // AT5G17770 // AT1G07700 // AT4G39920 // AT1G06380 // AT3G51860 // AT5G65400 // AT5G10510 // AT2G41600 // AT1G09157 // AT3G56950 // AT3G43840 // AT1G66230 // AT4G31985 // AT2G40200 // AT4G02780 // AT2G06200 // AT2G27630 // AT2G44910 // AT2G42070 // AT3G16140 // AT4G22570 // AT1G67120 // AT3G12050 // AT4G12620 // AT2G18470 // AT1G08290 // AT2G45190 // AT2G31170 // AT1G15360 // AT2G31670 // AT3G17820 // AT3G01090 // AT1G70600 // AT5G15390 // AT3G60350 // AT4G37740 // AT3G58390 // AT5G55290 // AT3G59540 // AT1G61120 // AT1G14345 // AT3G12370 // AT5G64150 // AT5G13480 // AT3G49010 // AT3G10370 // AT5G21160 // AT2G37620 // AT3G17910 // AT2G42310 // AT3G06930 // AT1G18040 // AT5G13410 // AT2G45200 // AT3G12780 // AT1G79930 // AT5G62640 // AT2G18550 // AT4G06634 // AT3G20540 // AT4G32640 // AT1G80720 // AT3G13782 // AT1G10830 // AT4G37925 // AT3G10570 // AT2G30695 // AT1G77810 // AT3G17170 // AT4G04180 // AT4G29390 // AT5G04990 // AT5G40070 // AT1G10610 // AT5G19620 // AT2G33845 // AT2G28605 // AT5G64990 // AT1G55860 // AT5G01310 // AT4G34670 // AT1G74240 // AT3G20640 // AT4G32551 // AT4G18480 // AT1G68350 // AT1G73590 // AT4G26330 // AT2G38960 // AT5G05630 // AT3G28500 // AT1G06040 // AT3G12430 // AT5G52640 // AT1G08000 // AT4G35950 // AT1G07640 // AT1G73360 // AT4G24550 // AT1G29195 // AT5G15910 // AT1G20570 // AT3G60000 // AT4G19900 // AT4G31920 // AT1G03130 // AT5G59250 // AT1G54350 // AT5G20320 // AT3G24810 // AT4G30825 // AT3G52030 // AT5G17560 // AT5G02120 // AT4G19865 // AT1G19800 // AT3G04550 // AT5G03830 // AT5G29000 // AT5G62260 // AT1G65320 // AT3G03090 // AT4G28190 // AT1G13930 // AT3G23780 // AT3G60260 // AT4G38440 // AT4G37820 // AT5G04895 // AT2G01250 // AT4G34730 // AT3G12210 // AT3G52910 // AT5G06160 // AT3G57110 // AT3G12560 // AT5G19320 // AT5G09600 // AT4G25370 // AT5G41220 // AT1G70760 // AT3G52590 // AT2G39670 // AT1G49975 // AT4G34020 // AT2G40280 // AT1G54270 // AT2G46540 // AT2G22780 // AT1G32760 // AT5G11060 // AT3G05345 // AT1G01250 // AT3G11964 // AT1G18600 // AT1G71695 // AT1G23180 // AT2G46680 // AT2G42710 // AT2G28810 // AT4G35460 // AT1G20720 // AT5G02040 // AT1G06820 // AT2G37630 // AT1G69040 // AT4G26840 // AT5G66510 // AT3G56640 // AT1G06730 // AT3G10405 // AT1G49750 // AT1G69780 // AT2G25130 // AT1G55480 // AT4G05590 // AT5G28500 // AT2G38950 // AT1G12890 // AT5G04600 // AT5G53290 // AT1G12330 // AT3G04840 // AT1G62740 // AT1G71930 // AT2G36250 // AT3G52300 // AT3G09640 // AT3G09850 // AT2G20270 // AT1G02090 // AT1G79040 // AT2G37890 // AT4G29100 // AT2G29960 // AT5G20720 // AT1G67740 // AT1G73470 // AT3G54610 // AT3G52230 // AT5G01840 // AT5G48960 // AT3G13882 // AT2G45150 // AT2G46800 // AT3G54290 // AT3G18485 // AT5G45160 // AT4G31910 // AT1G73177 // AT5G09570 // AT1G66730 // AT5G20080 // AT1G36390 // AT5G63110 // AT4G12650 // AT5G40870 // AT1G06670 // AT3G53020 // AT2G35550 // AT5G11750 // AT3G12680 // AT2G30910 // AT1G30230 // AT4G34530 // AT2G40670 // AT5G10870 // AT5G13430 // AT1G68800 // AT1G20140 // AT3G15610 // AT1G05900 // AT4G20920 // AT3G21580 // AT5G15480 // AT1G10310 // AT4G18350 // AT4G28430 // AT1G73950 // AT1G31490 // AT1G70570 // AT5G03850 // AT2G33880 // AT5G18580 // AT3G62250 // AT3G05290 // AT3G52530 // AT2G47500 // AT5G47750 // AT4G38970 // AT3G02060 // AT4G33145 // AT1G15280 // AT2G33500 // AT1G15510 // AT5G50160 // AT3G03110 // AT3G59980 // AT3G10620 
GO:0043229	C	intracellular organelle	356	1313	8149	37767	1.8e-06	0.00023	// AT3G44480 // AT5G41520 // AT3G61850 // AT2G32440 // AT5G50010 // AT4G25890 // AT5G65590 // AT1G72210 // AT4G15510 // AT4G37750 // AT5G45775 // AT4G31820 // AT5G03880 // AT1G18060 // AT2G31290 // AT4G37650 // AT3G32980 // AT1G28160 // AT4G17910 // AT4G33690 // AT1G69940 // AT3G52155 // AT1G12730 // AT1G69120 // AT5G17430 // AT3G28857 // AT5G15160 // AT3G09650 // AT2G42590 // AT4G30930 // AT4G01020 // AT1G20990 // AT5G56710 // AT5G02250 // AT4G27620 // AT5G18560 // AT1G12250 // AT2G20100 // AT5G47700 // AT4G17740 // AT4G39590 // AT4G26720 // AT1G76110 // AT5G06130 // AT4G32980 // AT1G01080 // AT1G15820 // AT2G25640 // AT2G47980 // AT1G71810 // AT2G34980 // AT3G02000 // AT3G11940 // AT1G08660 // AT5G65760 // AT2G39470 // AT1G22450 // AT5G57390 // AT1G07820 // AT5G50940 // AT3G60600 // AT2G41460 // AT4G00870 // AT4G25270 // AT1G06430 // AT5G32440 // AT1G68180 // AT5G52040 // AT4G06599 // AT1G31490 // AT1G71260 // AT3G03070 // AT3G57920 // AT3G63490 // AT2G01940 // AT1G12980 // AT2G41510 // AT5G62300 // AT4G34290 // AT5G61850 // AT1G75340 // AT1G26630 // AT1G52380 // AT1G69690 // AT4G37930 // AT2G22500 // AT5G52830 // AT3G60620 // AT2G36400 // AT4G39960 // AT2G31040 // AT1G19100 // AT1G02270 // AT4G35100 // AT5G39750 // AT3G26050 // AT5G15530 // AT1G62360 // AT3G16360 // AT1G15700 // AT3G53890 // AT3G10440 // AT3G44330 // AT1G01370 // AT5G16130 // AT2G27775 // AT2G36305 // AT5G08720 // AT2G41040 // AT3G08840 // AT3G27920 // AT1G26850 // AT5G57290 // AT3G56140 // AT1G14810 // AT3G19550 // AT5G18580 // AT4G36260 // AT2G37020 // AT1G18170 // AT1G66345 // AT5G10920 // AT5G01840 // AT1G19850 // AT5G17550 // AT1G01020 // AT5G64970 // AT1G07470 // AT1G48830 // AT1G36390 // AT1G14030 // AT5G40040 // AT5G17770 // AT1G07700 // AT5G63110 // AT3G51860 // AT5G65400 // AT5G10510 // AT3G21055 // AT1G09157 // AT3G56950 // AT1G66230 // AT4G31985 // AT2G40200 // AT4G02780 // AT2G06200 // AT2G44910 // AT2G42070 // AT5G05630 // AT1G67120 // AT4G12620 // AT2G18470 // AT2G45190 // AT2G31170 // AT1G15360 // AT2G31670 // AT3G01090 // AT1G70600 // AT5G15390 // AT3G60350 // AT4G37740 // AT1G18600 // AT5G55290 // AT3G59540 // AT1G61120 // AT1G14345 // AT3G12370 // AT5G64150 // AT3G49010 // AT3G10370 // AT5G21160 // AT2G37620 // AT3G17910 // AT2G42310 // AT3G06930 // AT1G18040 // AT5G13410 // AT3G02060 // AT3G12780 // AT1G79930 // AT5G62640 // AT2G18550 // AT3G20540 // AT4G32640 // AT1G80720 // AT3G13782 // AT1G10830 // AT4G37925 // AT3G10570 // AT2G30695 // AT1G77810 // AT3G17170 // AT4G04180 // AT4G29390 // AT5G04990 // AT5G40070 // AT1G10610 // AT5G19620 // AT2G33845 // AT2G28605 // AT5G64990 // AT1G55860 // AT5G01310 // AT4G34670 // AT1G74240 // AT3G20640 // AT4G32551 // AT4G18480 // AT1G68350 // AT4G26330 // AT2G38960 // AT3G28500 // AT1G06040 // AT1G08000 // AT4G35950 // AT1G07640 // AT1G73360 // AT4G24550 // AT1G29195 // AT5G15910 // AT1G20570 // AT3G60000 // AT4G19900 // AT4G31920 // AT5G59250 // AT1G54350 // AT5G20320 // AT3G24810 // AT4G30825 // AT5G17560 // AT5G02120 // AT4G19865 // AT1G19800 // AT3G04550 // AT5G03830 // AT5G29000 // AT5G62260 // AT1G65320 // AT3G03090 // AT4G28190 // AT1G13930 // AT3G23780 // AT3G60260 // AT4G38440 // AT4G37820 // AT5G04895 // AT2G01250 // AT2G41600 // AT4G34730 // AT3G52910 // AT3G57110 // AT3G12560 // AT5G19320 // AT5G09600 // AT4G25370 // AT1G70760 // AT3G52590 // AT1G49975 // AT4G34020 // AT2G40280 // AT2G46540 // AT2G22780 // AT1G32760 // AT5G11060 // AT3G05345 // AT1G01250 // AT3G11964 // AT3G58390 // AT5G20080 // AT1G71695 // AT1G23180 // AT2G46680 // AT2G42710 // AT2G28810 // AT4G35460 // AT5G02040 // AT1G06820 // AT2G37630 // AT4G26840 // AT5G66510 // AT1G06730 // AT3G10405 // AT1G49750 // AT5G03850 // AT2G25130 // AT1G55480 // AT4G05590 // AT5G28500 // AT2G38950 // AT1G12890 // AT5G04600 // AT5G53290 // AT1G12330 // AT3G04840 // AT1G62740 // AT1G71930 // AT5G45160 // AT2G36250 // AT3G52300 // AT3G09850 // AT2G20270 // AT1G02090 // AT2G37890 // AT4G29100 // AT2G29960 // AT5G20720 // AT1G67740 // AT1G73470 // AT3G54610 // AT3G52230 // AT5G48960 // AT3G13882 // AT2G45150 // AT2G46800 // AT3G54290 // AT3G55650 // AT4G31910 // AT1G73177 // AT5G09570 // AT1G66730 // AT2G35550 // AT2G27720 // AT1G06380 // AT4G12650 // AT1G06670 // AT3G53020 // AT5G11750 // AT3G12680 // AT2G30910 // AT4G34530 // AT5G13430 // AT1G68800 // AT1G20140 // AT1G05900 // AT3G21580 // AT4G18350 // AT4G28430 // AT1G73950 // AT1G20720 // AT1G70570 // AT1G69780 // AT2G33880 // AT5G19910 // AT3G62250 // AT3G05290 // AT3G52530 // AT2G47500 // AT5G47750 // AT4G38970 // AT1G68480 // AT4G33145 // AT1G15510 // AT5G50160 // AT3G03110 // AT3G59980 // AT3G10620 
